id_pelanggan;usia;status_pekerjaan;lama_bekerja_tahun;pendapatan_tahunan;skor_kredit;lama_riwayat_kredit_tahun;aset_tabungan;hutang_saat_ini;gagal_bayar_tercatat;tunggakan_2thn_terakhir;catatan_negatif;tipe_produk;tujuan_pinjaman;jumlah_pinjaman;suku_bunga;rasio_hutang_terhadap_pendapatan;rasio_pinjaman_terhadap_pendapatan;rasio_pembayaran_terhadap_pendapatan;status_pinjaman
CUST112450;32.0;Mahasiswa;1.3;15000;550;12.0;90;1557;0;0;0;Kartu Kredit;Bisnis;1500;22.4;0.104;0.1;0.033;1
CUST112451;51.0;Wiraswasta;17.2;38821;547;29.3;2954;21923;1;0;0;Pinjaman Pribadi;Pendidikan;21100;15.37;0.565;0.544;0.181;0
CUST112452;41.0;Wiraswasta;10.9;47149;670;22.5;50453;28699;0;1;0;Kartu Kredit;Pribadi;23800;18.38;0.609;0.505;0.168;0
CUST112453;28.0;Bekerja;6.7;30107;711;1.7;566;8374;0;0;0;Pinjaman Pribadi;Bisnis;56100;10.31;0.278;1.863;0.621;1
CUST112454;29.0;Bekerja;0.9;34463;621;4.9;224;3155;0;0;0;Pinjaman Pribadi;Pendidikan;29300;13.88;0.092;0.85;0.283;1
CUST112455;28.0;Wiraswasta;4.8;69134;603;2.9;2537;2336;0;0;0;Kartu Kredit;Bisnis;70000;20.65;0.034;1.013;0.338;0
CUST112456;;Bekerja;8.2;129158;589;14.3;24641;91874;1;2;0;Pinjaman Pribadi;Pribadi;100000;15.58;0.711;0.774;0.258;0
CUST112457;31.0;Wiraswasta;4.4;42397;525;12.3;5214;15801;0;1;0;Kartu Kredit;Konsolidasi Hutang;18000;22.09;0.373;0.425;0.142;0
CUST112458;18.0;Bekerja;0.0;15000;527;0.1;6;5617;0;0;0;Kartu Kredit;Pendidikan;500;22.96;0.374;0.033;0.011;1
CUST112459;34.0;Wiraswasta;2.5;42793;592;3.1;1158;16445;0;0;0;Pinjaman Pribadi;Bisnis;15400;16.32;0.384;0.36;0.12;0
CUST112460;18.0;Bekerja;0.0;23446;600;0.6;56;5643;0;0;0;Kartu Kredit;Pendidikan;22000;19.2;0.241;0.938;0.313;0
CUST112461;61.0;Bekerja;14.7;43322;713;27.4;835;5823;0;0;0;Pinjaman Pribadi;Pribadi;28100;11.34;0.134;0.649;0.216;1
CUST112462;23.0;Wiraswasta;1.0;23390;551;0.7;36;13870;1;0;1;Pinjaman Pribadi;Pribadi;16900;15.04;0.593;0.723;0.241;0
CUST112463;33.0;Wiraswasta;4.7;71560;666;8.4;3365;14099;0;0;0;Kartu Kredit;Medis;6900;17.22;0.197;0.096;0.032;1
CUST112464;38.0;Bekerja;17.4;38342;626;9.4;1698;13105;0;0;0;Pinjaman Pribadi;Pendidikan;1100;13.61;0.342;0.029;0.01;1
CUST112465;31.0;Bekerja;6.4;18235;660;10.4;444;8350;0;1;0;Kartu Kredit;Bisnis;7000;17.29;0.458;0.384;0.128;0
CUST112466;31.0;Bekerja;4.2;42351;747;1.6;804;23048;0;0;0;Kartu Kredit;Renovasi Rumah;54100;17.03;0.544;1.277;0.426;0
CUST112467;40.0;Wiraswasta;14.4;59137;696;16.5;48776;12545;0;0;0;Kredit Berjalan;Medis;25700;9.68;0.212;0.435;0.145;1
CUST112468;53.0;Bekerja;19.9;135745;591;24.3;24559;14492;0;2;1;Pinjaman Pribadi;Renovasi Rumah;86800;16.1;0.107;0.639;0.213;0
CUST112469;44.0;Wiraswasta;12.8;101838;653;24.8;2961;5447;0;0;0;Kartu Kredit;Konsolidasi Hutang;11900;17.14;0.053;0.117;0.039;1
CUST112470;52.0;Mahasiswa;1.4;35034;654;0.5;132;8547;0;0;0;Kartu Kredit;Medis;3500;18.47;0.244;0.1;0.033;1
CUST112471;22.0;Bekerja;4.0;38967;550;1.1;32;6233;0;1;0;Pinjaman Pribadi;Renovasi Rumah;37500;15.76;0.16;0.962;0.321;0
CUST112472;38.0;Bekerja;7.4;76345;743;6.8;420;28041;0;0;0;Kartu Kredit;Pendidikan;47800;17.08;0.367;0.626;0.209;1
CUST112473;36.0;Wiraswasta;7.9;33626;584;9.5;260;3804;1;0;0;Kartu Kredit;Renovasi Rumah;22700;21.61;0.113;0.675;0.225;0
CUST112474;39.0;Bekerja;6.2;44574;616;1.1;509;8822;0;1;0;Kredit Berjalan;Pendidikan;30200;12.44;0.198;0.678;0.226;1
CUST112475;51.0;Bekerja;12.8;51380;686;6.3;118;5346;0;0;0;Kredit Berjalan;Bisnis;43500;9.69;0.104;0.847;0.282;0
CUST112476;32.0;Bekerja;0.9;50668;605;0.3;13;10237;0;0;0;Kartu Kredit;Medis;11600;19.35;0.202;0.229;0.076;1
CUST112477;30.0;Bekerja;4.8;29047;606;9.6;1178;9364;0;0;0;Kredit Berjalan;Konsolidasi Hutang;13800;11.39;0.322;0.475;0.158;0
CUST112478;41.0;Wiraswasta;4.5;85929;609;0.4;36;28960;0;1;0;Kartu Kredit;Medis;24200;20.86;0.337;0.282;0.094;1
CUST112479;18.0;Bekerja;0.0;31887;565;1.0;28;17829;0;0;0;Kartu Kredit;Bisnis;12500;21.46;0.559;0.392;0.131;0
CUST112480;32.0;Bekerja;0.6;57170;701;0.7;211;19495;0;0;0;Kredit Berjalan;Konsolidasi Hutang;27200;7.75;0.341;0.476;0.159;0
CUST112481;33.0;Bekerja;1.9;27473;690;10.5;10599;8159;0;0;0;Pinjaman Pribadi;Renovasi Rumah;48600;12.65;0.297;1.769;0.59;1
CUST112482;23.0;Wiraswasta;1.0;40214;562;2.8;118;6686;0;0;0;Kredit Berjalan;Konsolidasi Hutang;25000;14.09;0.166;0.622;0.207;0
CUST112483;47.0;Bekerja;11.9;42876;666;12.0;8463;12181;0;0;0;Kredit Berjalan;Pendidikan;5400;10.0;0.284;0.126;0.042;1
CUST112484;22.0;Bekerja;1.6;25480;700;3.1;2144;5469;0;0;0;Kartu Kredit;Pribadi;32300;16.69;0.215;1.268;0.423;1
CUST112485;33.0;Bekerja;8.1;65543;648;12.6;24154;12920;0;3;1;Kartu Kredit;Pendidikan;70000;19.95;0.197;1.068;0.356;0
CUST112486;38.0;Bekerja;4.6;50725;586;18.3;999;16103;0;1;1;Kartu Kredit;Medis;51100;21.81;0.317;1.007;0.336;0
CUST112487;51.0;Bekerja;4.8;30026;675;18.4;2515;3553;0;0;0;Pinjaman Pribadi;Medis;2500;11.66;0.118;0.083;0.028;1
CUST112488;34.0;Mahasiswa;0.2;15000;585;15.7;5008;3376;0;0;0;Kartu Kredit;Medis;1500;22.92;0.225;0.1;0.033;1
CUST112489;46.0;Wiraswasta;21.2;154539;708;13.9;16138;66776;0;0;0;Kartu Kredit;Pendidikan;18300;16.33;0.432;0.118;0.039;1
CUST112490;43.0;Bekerja;19.4;23991;664;7.0;1661;5442;0;0;0;Pinjaman Pribadi;Bisnis;9600;12.01;0.227;0.4;0.133;1
CUST112491;36.0;Bekerja;6.7;31930;748;13.5;1746;12307;0;0;0;Kartu Kredit;Pribadi;4300;15.76;0.385;0.135;0.045;1
CUST112492;;Bekerja;0.8;55534;598;0.9;230;15244;0;1;0;Pinjaman Pribadi;Pendidikan;48600;16.45;0.274;0.875;0.292;0
CUST112493;18.0;Wiraswasta;1.0;35188;589;2.0;664;758;1;0;1;Kredit Berjalan;Renovasi Rumah;15800;13.74;0.022;0.449;0.15;0
CUST112494;36.0;Bekerja;1.5;34399;763;11.2;5307;12248;0;0;0;Kredit Berjalan;Pendidikan;18000;6.62;0.356;0.523;0.174;1
CUST112495;28.0;Bekerja;9.2;31233;590;2.8;1813;3421;0;0;0;Kartu Kredit;Medis;8000;22.65;0.11;0.256;0.085;1
CUST112496;46.0;Wiraswasta;14.3;50532;712;16.5;794;11429;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;66700;11.07;0.226;1.32;0.44;1
CUST112497;43.0;Wiraswasta;19.6;44015;605;22.3;29922;21759;0;1;0;Kartu Kredit;Pribadi;51800;19.98;0.494;1.177;0.392;1
CUST112498;32.0;Bekerja;13.2;29905;620;11.7;113;13328;0;2;0;Kartu Kredit;Medis;17500;20.15;0.446;0.585;0.195;0
CUST112499;21.0;Bekerja;1.6;50271;527;0.2;351;24017;0;0;1;Pinjaman Pribadi;Konsolidasi Hutang;39200;16.17;0.478;0.78;0.26;0
CUST112500;41.0;Wiraswasta;10.0;64471;715;9.5;11851;28743;0;0;0;Pinjaman Pribadi;Renovasi Rumah;85100;9.75;0.446;1.32;0.44;1
CUST112501;22.0;Bekerja;1.2;18333;612;1.4;61;5705;0;0;0;Kartu Kredit;Pribadi;20800;19.66;0.311;1.135;0.378;0
CUST112502;25.0;Bekerja;5.7;85843;615;5.8;272;34556;0;0;0;Kartu Kredit;Medis;70000;20.42;0.403;0.815;0.272;1
CUST112503;23.0;Wiraswasta;1.0;95496;737;4.6;1734;34368;0;0;0;Kartu Kredit;Renovasi Rumah;10000;16.02;0.36;0.105;0.035;1
CUST112504;33.0;Bekerja;2.6;54050;585;13.8;3977;8447;0;0;2;Kartu Kredit;Medis;36400;21.38;0.156;0.673;0.224;1
CUST112505;49.0;Bekerja;24.3;55907;727;23.8;4989;2270;0;0;0;Kartu Kredit;Bisnis;33200;16.15;0.041;0.594;0.198;1
CUST112506;34.0;Wiraswasta;3.0;31419;719;11.0;2303;3688;0;0;0;Kartu Kredit;Pendidikan;34100;17.39;0.117;1.085;0.362;1
CUST112507;29.0;Bekerja;2.0;57176;605;6.5;3881;20196;0;0;0;Pinjaman Pribadi;Medis;16200;14.97;0.353;0.283;0.094;1
CUST112508;18.0;Bekerja;0.0;85191;630;0.2;63;2315;0;0;0;Kartu Kredit;Pribadi;70000;20.59;0.027;0.822;0.274;0
CUST112509;41.0;Wiraswasta;13.5;250000;657;14.2;736;60345;0;0;0;Pinjaman Pribadi;Medis;100000;11.94;0.241;0.4;0.133;1
CUST112510;25.0;Bekerja;0.5;21649;630;3.7;347;5036;0;0;1;Kartu Kredit;Bisnis;4300;20.57;0.233;0.199;0.066;0
CUST112511;36.0;Bekerja;5.8;82628;510;3.7;430;21704;0;2;1;Kartu Kredit;Bisnis;70000;22.23;0.263;0.847;0.282;0
CUST112512;30.0;Mahasiswa;1.0;15000;502;9.2;27;5401;0;0;0;Kartu Kredit;Renovasi Rumah;1500;21.81;0.36;0.1;0.033;1
CUST112513;45.0;Bekerja;21.5;105922;750;13.8;539;31594;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;100000;9.2;0.298;0.944;0.315;1
CUST112514;33.0;Mahasiswa;0.7;17764;686;8.3;1443;2365;0;0;0;Pinjaman Pribadi;Pribadi;23000;12.84;0.133;1.295;0.432;1
CUST112515;34.0;Bekerja;8.0;51112;691;3.2;463;14036;0;0;0;Pinjaman Pribadi;Pribadi;10800;11.21;0.275;0.211;0.07;1
CUST112516;40.0;Bekerja;13.8;30526;651;1.5;45;3948;0;0;0;Kartu Kredit;Renovasi Rumah;13600;18.05;0.129;0.446;0.149;1
CUST112517;60.0;Wiraswasta;8.4;38467;746;17.6;13523;11558;0;0;0;Kartu Kredit;Pribadi;37400;17.22;0.3;0.972;0.324;1
CUST112518;45.0;Mahasiswa;1.9;24914;749;18.5;2686;4265;0;0;0;Kartu Kredit;Konsolidasi Hutang;2300;16.99;0.171;0.092;0.031;1
CUST112519;33.0;Wiraswasta;4.6;34200;762;10.2;10738;12673;0;0;0;Pinjaman Pribadi;Pendidikan;33800;8.76;0.371;0.988;0.329;1
CUST112520;35.0;Bekerja;12.7;19015;777;8.7;603;3728;0;0;0;Pinjaman Pribadi;Renovasi Rumah;37000;8.52;0.196;1.946;0.649;1
CUST112521;28.0;Bekerja;6.7;47362;589;4.8;1281;23503;0;1;0;Pinjaman Pribadi;Pribadi;38800;16.96;0.496;0.819;0.273;0
CUST112522;23.0;Bekerja;3.2;20623;603;2.2;97;5541;0;3;0;Kredit Berjalan;Bisnis;11800;11.61;0.269;0.572;0.191;0
CUST112523;28.0;Bekerja;4.1;15000;650;4.1;436;6095;0;0;0;Kartu Kredit;Pendidikan;17000;18.02;0.406;1.133;0.378;1
CUST112524;25.0;Bekerja;6.1;21566;651;4.9;113;9112;0;0;0;Kartu Kredit;Renovasi Rumah;28700;17.34;0.423;1.331;0.444;1
CUST112525;42.0;Mahasiswa;1.6;61556;600;14.1;776;5000;0;0;0;Kredit Berjalan;Pribadi;40100;11.38;0.081;0.651;0.217;1
CUST112526;22.0;Bekerja;2.3;42483;578;1.5;56;13857;0;0;1;Pinjaman Pribadi;Pribadi;63800;15.18;0.326;1.502;0.501;0
CUST112527;50.0;Bekerja;10.0;72918;702;4.1;122;42378;1;1;0;Pinjaman Pribadi;Bisnis;59300;10.9;0.581;0.813;0.271;0
CUST112528;44.0;Bekerja;14.5;75227;697;2.8;1757;26911;0;0;0;Pinjaman Pribadi;Pribadi;81600;12.81;0.358;1.085;0.362;1
CUST112529;35.0;Bekerja;1.5;29201;633;1.7;34;7458;0;0;0;Kartu Kredit;Pribadi;24500;19.58;0.255;0.839;0.28;0
CUST112530;35.0;Wiraswasta;7.5;24809;647;9.8;1701;5187;0;0;0;Kredit Berjalan;Medis;5000;12.83;0.209;0.202;0.067;1
CUST112531;28.0;Wiraswasta;4.5;31586;701;7.3;437;24566;0;0;0;Kartu Kredit;Pribadi;29500;15.68;0.778;0.934;0.311;0
CUST112532;38.0;Bekerja;18.4;55227;607;0.1;6;13984;0;0;0;Kartu Kredit;Medis;47300;19.31;0.253;0.856;0.285;1
CUST112533;48.0;Wiraswasta;19.0;77647;698;9.3;2987;57433;0;0;0;Pinjaman Pribadi;Bisnis;100000;11.78;0.74;1.288;0.429;0
CUST112534;26.0;Mahasiswa;0.5;15000;712;5.2;19;4794;0;0;0;Kredit Berjalan;Pendidikan;11700;7.64;0.32;0.78;0.26;1
CUST112535;18.0;Wiraswasta;1.0;49963;640;0.7;500;14438;0;0;0;Pinjaman Pribadi;Pribadi;61500;13.82;0.289;1.231;0.41;0
CUST112536;43.0;Wiraswasta;6.7;102669;720;8.7;17048;24495;0;0;1;Kartu Kredit;Pendidikan;36300;15.86;0.239;0.354;0.118;1
CUST112537;38.0;Bekerja;7.9;33594;600;9.0;3903;14694;0;2;0;Kredit Berjalan;Renovasi Rumah;28200;12.72;0.437;0.839;0.28;0
CUST112538;21.0;Bekerja;0.0;36770;527;2.3;113;14437;0;0;3;Kartu Kredit;Pribadi;7700;21.89;0.393;0.209;0.07;0
CUST112539;26.0;Bekerja;7.6;68102;665;0.3;9;16203;0;0;0;Pinjaman Pribadi;Medis;60000;11.8;0.238;0.881;0.294;1
CUST112540;24.0;Bekerja;3.5;62407;636;0.5;81;32076;0;0;0;Kartu Kredit;Pendidikan;59000;20.46;0.514;0.945;0.315;0
CUST112541;26.0;Bekerja;7.6;21647;428;6.3;85;13967;0;1;1;Kredit Berjalan;Pendidikan;7600;14.77;0.645;0.351;0.117;0
CUST112542;31.0;Wiraswasta;3.8;97026;652;6.1;91;7498;0;0;0;Kartu Kredit;Pribadi;21900;17.9;0.077;0.226;0.075;1
CUST112543;31.0;Wiraswasta;6.7;39836;619;12.2;430;16828;0;0;0;Kartu Kredit;Pribadi;26900;19.37;0.422;0.675;0.225;1
CUST112544;27.0;Mahasiswa;1.3;29519;533;5.5;290;5512;0;1;1;Kartu Kredit;Bisnis;3000;21.23;0.187;0.102;0.034;1
CUST112545;25.0;Bekerja;1.7;61190;628;2.7;1189;33142;0;1;0;Kartu Kredit;Pribadi;30300;20.01;0.542;0.495;0.165;0
CUST112546;32.0;Wiraswasta;3.5;20758;675;13.7;2953;2886;0;0;0;Kartu Kredit;Renovasi Rumah;13800;18.48;0.139;0.665;0.222;1
CUST112547;37.0;Wiraswasta;6.7;32058;691;6.6;59;10927;0;0;0;Kredit Berjalan;Pendidikan;18500;10.03;0.341;0.577;0.192;1
CUST112548;31.0;Bekerja;2.5;28422;599;7.9;2257;13840;0;1;0;Kartu Kredit;Medis;14600;21.99;0.487;0.514;0.171;0
CUST112549;48.0;Bekerja;9.9;39198;711;1.5;41;10456;0;1;0;Kartu Kredit;Pendidikan;32000;15.75;0.267;0.816;0.272;1
CUST112550;41.0;Bekerja;13.1;26515;748;5.2;268;6368;0;0;0;Kartu Kredit;Pribadi;19400;15.89;0.24;0.732;0.244;1
CUST112551;18.0;Bekerja;0.0;24640;632;1.6;8;8920;0;0;0;Pinjaman Pribadi;Pendidikan;17200;14.19;0.362;0.698;0.233;0
CUST112552;41.0;Bekerja;6.6;36291;599;13.2;1845;21811;0;0;0;Kredit Berjalan;Medis;23300;13.45;0.601;0.642;0.214;0
CUST112553;42.0;Bekerja;21.5;54773;705;0.0;0;12702;0;0;0;Kartu Kredit;Pribadi;15400;16.96;0.232;0.281;0.094;1
CUST112554;29.0;Wiraswasta;3.8;35159;628;6.1;327;6312;0;2;0;Kartu Kredit;Renovasi Rumah;14700;20.56;0.18;0.418;0.139;1
CUST112555;18.0;Bekerja;0.0;67491;643;0.9;670;24672;0;0;0;Kartu Kredit;Bisnis;2900;20.15;0.366;0.043;0.014;0
CUST112556;35.0;Wiraswasta;4.2;32221;688;12.9;708;6861;0;0;0;Pinjaman Pribadi;Pribadi;59700;12.64;0.213;1.853;0.618;1
CUST112557;34.0;Bekerja;9.5;52046;632;6.0;297;27206;0;1;0;Kredit Berjalan;Pendidikan;42600;11.63;0.523;0.819;0.273;0
CUST112558;21.0;Wiraswasta;1.0;79731;625;0.9;336;39884;0;1;0;Pinjaman Pribadi;Pribadi;30800;13.07;0.5;0.386;0.129;0
CUST112559;18.0;Wiraswasta;1.0;39195;586;1.8;1153;12218;0;1;0;Kredit Berjalan;Renovasi Rumah;22900;13.15;0.312;0.584;0.195;0
CUST112560;33.0;Bekerja;6.6;35497;646;1.9;188;6372;0;0;0;Kartu Kredit;Konsolidasi Hutang;23900;20.6;0.18;0.673;0.224;1
CUST112561;32.0;Bekerja;11.8;21317;545;5.3;4690;3268;1;3;1;Kartu Kredit;Pribadi;7500;22.77;0.153;0.352;0.117;0
CUST112562;29.0;Bekerja;7.7;17921;737;8.0;37;2650;0;0;0;Kartu Kredit;Pendidikan;9700;16.35;0.148;0.541;0.18;1
CUST112563;33.0;Wiraswasta;9.9;23505;642;6.4;494;13341;0;0;0;Pinjaman Pribadi;Renovasi Rumah;7800;13.39;0.568;0.332;0.111;0
CUST112564;21.0;;0.6;15624;653;1.9;203;11169;1;3;0;Kartu Kredit;Pendidikan;3400;17.82;0.715;0.218;0.073;0
CUST112565;29.0;Bekerja;7.4;74682;616;7.4;15291;20090;0;0;0;Kartu Kredit;Pendidikan;70000;20.78;0.269;0.937;0.312;1
CUST112566;41.0;Bekerja;0.4;28352;632;1.5;41;4813;0;0;0;Kartu Kredit;Renovasi Rumah;17900;19.52;0.17;0.631;0.21;0
CUST112567;30.0;Bekerja;2.9;44748;648;6.8;2054;6589;0;1;0;Pinjaman Pribadi;Pribadi;15500;13.78;0.147;0.346;0.115;1
CUST112568;18.0;Bekerja;0.0;41672;609;0.2;12;10230;0;0;0;Kartu Kredit;Pribadi;57700;20.47;0.245;1.385;0.462;0
CUST112569;29.0;Bekerja;8.3;30839;637;4.7;165;4585;0;0;0;Kartu Kredit;Pendidikan;10100;19.64;0.149;0.328;0.109;1
CUST112570;22.0;Wiraswasta;1.0;160269;655;3.7;516;16533;0;0;0;Kartu Kredit;Bisnis;66800;18.27;0.103;0.417;0.139;1
CUST112571;38.0;Wiraswasta;8.6;52098;643;7.4;4091;9165;0;2;0;Kartu Kredit;Bisnis;25600;20.75;0.176;0.491;0.164;1
CUST112572;38.0;Bekerja;8.1;52946;779;14.2;815;28813;1;1;0;Kartu Kredit;Pendidikan;21700;15.41;0.544;0.41;0.137;0
CUST112573;18.0;Wiraswasta;1.0;61775;660;1.6;306;20399;0;0;0;Pinjaman Pribadi;Medis;52200;11.01;0.33;0.845;0.282;1
CUST112574;44.0;Bekerja;19.8;21117;689;16.6;10167;8718;0;0;0;Kredit Berjalan;Bisnis;15500;9.15;0.413;0.734;0.245;1
CUST112575;21.0;Bekerja;2.2;44683;606;1.8;109;5762;0;1;0;Pinjaman Pribadi;Medis;48800;14.34;0.129;1.092;0.364;1
CUST112576;53.0;Bekerja;25.1;87246;741;14.5;42494;48626;0;0;0;Kartu Kredit;Konsolidasi Hutang;50400;15.75;0.557;0.578;0.193;0
CUST112577;34.0;Bekerja;15.9;21119;679;13.1;4807;7549;0;1;0;Kredit Berjalan;Konsolidasi Hutang;8200;9.53;0.357;0.388;0.129;1
CUST112578;20.0;Wiraswasta;1.0;59427;633;1.5;560;12465;0;0;0;Kartu Kredit;Pribadi;68200;20.6;0.21;1.148;0.383;0
CUST112579;21.0;Bekerja;0.8;54205;580;0.5;783;10117;0;0;0;Kartu Kredit;Renovasi Rumah;60700;21.86;0.187;1.12;0.373;0
CUST112580;39.0;Wiraswasta;3.3;41908;744;4.4;5607;10286;0;0;0;Pinjaman Pribadi;Renovasi Rumah;16000;9.98;0.245;0.382;0.127;1
CUST112581;30.0;Wiraswasta;4.1;186107;640;10.0;5905;63801;0;0;0;Pinjaman Pribadi;Pendidikan;100000;14.99;0.343;0.537;0.179;1
CUST112582;33.0;Bekerja;12.5;90015;701;14.8;3720;38588;0;0;1;Pinjaman Pribadi;Bisnis;100000;10.39;0.429;1.111;0.37;0
CUST112583;54.0;Bekerja;5.7;41026;674;3.0;141;9200;0;0;0;Kartu Kredit;Pribadi;7300;17.35;0.224;0.178;0.059;1
CUST112584;26.0;Wiraswasta;3.3;78330;575;6.4;549;14489;0;1;1;Kredit Berjalan;Pribadi;50000;13.61;0.185;0.638;0.213;0
CUST112585;35.0;Bekerja;16.0;20301;654;0.8;135;3048;0;0;0;Pinjaman Pribadi;Pendidikan;4200;12.47;0.15;0.207;0.069;1
CUST112586;52.0;Bekerja;4.7;41227;684;8.0;614;22784;0;0;1;Pinjaman Pribadi;Konsolidasi Hutang;14000;12.89;0.553;0.34;0.113;0
CUST112587;38.0;Bekerja;13.7;18578;648;6.4;790;5848;0;3;0;Pinjaman Pribadi;Bisnis;30800;14.2;0.315;1.658;0.553;0
CUST112588;18.0;Bekerja;0.0;15000;581;0.0;0;3274;0;0;0;Kartu Kredit;Pribadi;1400;21.06;0.218;0.093;0.031;1
CUST112589;41.0;Bekerja;22.9;43727;737;4.9;730;4981;0;0;0;Kredit Berjalan;Pribadi;15500;9.13;0.114;0.354;0.118;1
CUST112590;21.0;Bekerja;2.7;31904;596;1.8;3941;7145;0;1;0;Pinjaman Pribadi;Pendidikan;47200;16.04;0.224;1.479;0.493;0
CUST112591;51.0;Wiraswasta;11.4;45287;733;21.6;19421;5008;0;0;0;Kartu Kredit;Medis;36300;15.87;0.111;0.802;0.267;1
CUST112592;25.0;Wiraswasta;1.1;30498;700;2.9;559;4144;0;0;1;Pinjaman Pribadi;Medis;51900;10.51;0.136;1.702;0.567;1
CUST112593;70.0;Bekerja;1.8;142496;739;6.8;4540;73681;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;100000;10.18;0.517;0.702;0.234;0
CUST112594;52.0;Bekerja;16.7;68882;699;17.1;9771;27563;0;0;0;Kredit Berjalan;Renovasi Rumah;50000;10.33;0.4;0.726;0.242;1
CUST112595;25.0;Bekerja;6.7;24232;576;1.6;57;8143;0;0;0;Kartu Kredit;Renovasi Rumah;11800;21.51;0.336;0.487;0.162;0
CUST112596;35.0;Bekerja;14.4;32448;576;11.5;8939;7890;0;0;1;Pinjaman Pribadi;Pribadi;40300;15.45;0.243;1.242;0.414;1
CUST112597;44.0;Bekerja;12.4;59277;606;8.3;4216;4497;0;3;0;Kartu Kredit;Medis;35600;20.95;0.076;0.601;0.2;0
CUST112598;44.0;Bekerja;5.6;157875;614;3.3;1276;48984;0;0;0;Kredit Berjalan;Pribadi;27600;11.07;0.31;0.175;0.058;1
CUST112599;40.0;Mahasiswa;0.1;36486;791;3.6;876;15405;0;0;0;Kredit Berjalan;Pribadi;21800;7.26;0.422;0.597;0.199;1
CUST112600;50.0;Mahasiswa;0.8;25774;691;1.1;4;4986;0;0;1;Pinjaman Pribadi;Pribadi;45800;12.25;0.193;1.777;0.592;0
CUST112601;33.0;Bekerja;12.2;41709;558;13.0;1010;15346;0;1;0;Kartu Kredit;Pendidikan;1800;21.82;0.368;0.043;0.014;1
CUST112602;30.0;Bekerja;5.8;73555;559;6.5;350;8057;0;1;0;Kartu Kredit;Pendidikan;70000;22.26;0.11;0.952;0.317;1
CUST112603;30.0;Bekerja;5.7;64144;663;1.1;375;20852;0;0;1;Kredit Berjalan;Konsolidasi Hutang;36400;9.5;0.325;0.567;0.189;0
CUST112604;45.0;Mahasiswa;1.0;19640;571;20.4;1751;4778;0;0;0;Kartu Kredit;Renovasi Rumah;2000;21.45;0.243;0.102;0.034;1
CUST112605;39.0;Bekerja;4.4;25481;689;11.1;447;421;0;0;0;Kartu Kredit;Bisnis;10700;18.19;0.017;0.42;0.14;1
CUST112606;38.0;Bekerja;16.2;47355;673;5.2;7297;12451;0;1;0;Pinjaman Pribadi;Bisnis;78800;12.66;0.263;1.664;0.555;0
CUST112607;44.0;Bekerja;19.6;84824;664;6.1;1851;8128;0;0;0;Pinjaman Pribadi;Renovasi Rumah;100000;11.27;0.096;1.179;0.393;1
CUST112608;18.0;Bekerja;0.0;34081;542;1.5;279;22295;1;1;0;Pinjaman Pribadi;Bisnis;5600;15.49;0.654;0.164;0.055;0
CUST112609;38.0;Bekerja;3.7;44626;512;4.7;826;25839;0;0;1;Kartu Kredit;Renovasi Rumah;62300;22.8;0.579;1.396;0.465;0
CUST112610;37.0;Wiraswasta;12.0;48189;651;15.2;5535;15063;0;1;0;Kartu Kredit;Renovasi Rumah;17300;18.43;0.313;0.359;0.12;1
CUST112611;55.0;Bekerja;36.2;94469;795;28.1;2626;43694;0;0;0;Kartu Kredit;Medis;70000;14.98;0.463;0.741;0.247;1
CUST112612;18.0;Bekerja;0.0;24021;616;0.8;19;4519;0;0;0;Kartu Kredit;Pendidikan;23500;20.42;0.188;0.978;0.326;1
CUST112613;53.0;Bekerja;5.6;31860;549;0.7;3;9918;0;0;1;Kredit Berjalan;Pribadi;28200;14.7;0.311;0.885;0.295;0
CUST112614;35.0;Mahasiswa;1.2;15000;551;15.4;63;3138;1;3;0;Kartu Kredit;Renovasi Rumah;1500;21.23;0.209;0.1;0.033;0
CUST112615;40.0;Wiraswasta;9.2;38438;627;7.6;2213;12497;0;0;0;Kredit Berjalan;Pendidikan;8100;12.66;0.325;0.211;0.07;1
CUST112616;55.0;Bekerja;5.6;47646;749;11.5;5222;6665;0;0;0;Pinjaman Pribadi;Pribadi;74300;11.45;0.14;1.559;0.52;1
CUST112617;41.0;Bekerja;13.8;123755;674;20.7;2719;37965;0;1;0;Kartu Kredit;Pendidikan;70000;17.37;0.307;0.566;0.189;1
CUST112618;39.0;Bekerja;0.5;45001;711;11.9;3801;19351;0;0;0;Kartu Kredit;Pendidikan;46000;16.81;0.43;1.022;0.341;1
CUST112619;37.0;Wiraswasta;7.9;72923;577;12.5;6619;9364;0;3;0;Pinjaman Pribadi;Bisnis;78800;16.2;0.128;1.081;0.36;0
CUST112620;29.0;Bekerja;1.3;28695;563;9.7;352;11937;0;1;1;Kartu Kredit;Bisnis;34000;21.27;0.416;1.185;0.395;0
CUST112621;34.0;Bekerja;6.1;22673;579;5.8;56;6186;0;1;0;Pinjaman Pribadi;Medis;5700;16.07;0.273;0.251;0.084;1
CUST112622;26.0;Bekerja;7.9;56647;530;3.6;126;18492;0;0;1;Pinjaman Pribadi;Medis;89500;16.11;0.326;1.58;0.527;0
